geoid,year,HIV
28075,2013,16.6
28077,2013,31.96
28079,2013,26.6
28081,2013,21.8
28083,2013,53.1
28085,2013,11.49
28087,2013,10.1
28089,2013,18.5
28091,2013,15.28
28093,2013,10.95
28095,2013,8.31
28097,2013,0
28099,2013,13.56
28101,2013,13.83
28103,2013,27.05
28105,2013,14.1
28107,2013,11.63
28109,2013,7.26
28111,2013,0
28113,2013,34
28115,2013,12.95
28117,2013,15.76
28119,2013,51.26
28121,2013,23
28123,2013,10.61
28125,2013,0
28127,2013,14.55
28129,2013,0
28131,2013,16.65
28133,2013,25.9
28135,2013,19.89
28137,2013,14.1
28139,2013,13.58
28141,2013,0
28143,2013,28.41
28145,2013,10.81
28147,2013,20.09
28149,2013,25.2
28151,2013,14.9
28153,2013,19.48
28155,2013,0
28157,2013,42.64
28159,2013,21.29
28161,2013,32.33
28163,2013,26
29001,2013,11.73
29003,2013,0
29005,2013,0
29007,2013,15.59
29009,2013,0
29011,2013,0
29013,2013,24.17
29015,2013,0
29017,2013,0
29019,2013,3.5
29021,2013,12.1
29023,2013,16.8
29025,2013,0
29027,2013,9.02
29029,2013,0
29031,2013,5.17
29033,2013,0
29035,2013,0
29037,2013,8.5
29039,2013,21.56
29041,2013,0
29043,2013,3.71
29045,2013,0
29047,2013,6.4
29049,2013,0
29051,2013,5.22
29053,2013,0
29055,2013,0
29057,2013,0
29059,2013,18.14
29061,2013,0
29063,2013,0
29065,2013,0
29067,2013,0
29069,2013,12.61
29071,2013,0
29073,2013,0
29075,2013,0
29077,2013,4.6
29079,2013,0
29081,2013,45.76
29083,2013,0
29085,2013,0
29087,2013,0
29089,2013,0
29091,2013,9.9
29093,2013,0
29095,2013,20
29097,2013,6.3
29099,2013,1.36
29101,2013,0
29103,2013,0
29105,2013,0
29107,2013,0
29109,2013,10.48
29111,2013,0
29113,2013,7.43
29115,2013,0
29117,2013,20.17
29119,2013,0
29121,2013,0
29123,2013,0
29125,2013,0
29127,2013,13.84
29129,2013,0
29131,2013,0
29133,2013,21.01
29135,2013,0
29137,2013,0
29139,2013,0
29141,2013,0
29143,2013,0
29145,2013,0
29147,2013,0
29149,2013,0
29151,2013,0
29153,2013,0
29155,2013,22.44
29157,2013,0
29159,2013,9.48
29161,2013,0
29163,2013,0
29165,2013,4.29
29167,2013,12.91
29169,2013,13.4
29171,2013,0
29173,2013,0
29175,2013,12.03
29177,2013,13.02
29179,2013,0
29181,2013,0
29183,2013,4.2
29185,2013,0
29186,2013,0
29187,2013,9
29189,2013,13.5
29195,2013,0
29197,2013,0
29199,2013,0
29201,2013,0
29203,2013,0
29205,2013,0
29207,2013,13.43
29209,2013,0
29211,2013,46.53
29213,2013,7.47
29215,2013,0
29217,2013,0
29219,2013,12.12
29221,2013,0
29223,2013,0
29225,2013,0
29227,2013,0
29229,2013,0
29510,2013,41.9
30001,2013,0
30003,2013,0
30005,2013,0
30007,2013,0
30009,2013,0
30011,2013,0
30013,2013,3.64
30015,2013,0
30017,2013,33.47
30019,2013,0
30021,2013,0
30023,2013,0
30025,2013,0
30027,2013,0
30029,2013,4.3
30031,2013,4.22
30033,2013,0
30035,2013,0
30037,2013,0
30039,2013,0
30041,2013,0
30043,2013,0
30045,2013,0
30047,2013,13.79
30049,2013,0
30051,2013,0
30053,2013,0
30055,2013,0
30057,2013,38.9
30059,2013,0
30061,2013,0
30063,2013,2.68
30065,2013,0
30067,2013,0
30069,2013,0
30071,2013,0
30073,2013,48.3
30075,2013,0
30077,2013,0
30079,2013,0
30081,2013,0
30083,2013,35.67
30085,2013,35.96
30087,2013,0
30089,2013,0
30091,2013,0
30093,2013,8.69
30095,2013,0
30097,2013,0
30099,2013,0
30101,2013,0
30103,2013,0
30105,2013,0
30107,2013,0
30109,2013,0
30111,2013,2.59
31001,2013,9.49
31003,2013,0
31005,2013,0
31007,2013,0
31009,2013,0
31011,2013,0
31013,2013,0
31015,2013,0
31017,2013,0
31019,2013,6.26
31021,2013,0
31023,2013,0
31025,2013,0
31027,2013,0
31029,2013,0
31031,2013,0
31033,2013,0
31035,2013,0
31037,2013,0
31039,2013,0
31041,2013,0
31043,2013,19.1
31045,2013,0
31047,2013,0
31049,2013,0
31051,2013,0
31053,2013,10.95
31055,2013,11.1
31057,2013,0
31059,2013,0
31061,2013,0
31063,2013,0
31065,2013,0
31067,2013,0
31069,2013,0
31071,2013,0
31073,2013,0
31075,2013,0
31077,2013,0
31079,2013,6.59
31081,2013,43.9
31083,2013,0
31085,2013,0
31087,2013,0
31089,2013,0
31091,2013,0
31093,2013,0
31095,2013,0
31097,2013,0
31099,2013,0
31101,2013,0
31103,2013,0
31105,2013,0
31107,2013,0
31109,2013,4.1
31111,2013,8.32
31113,2013,0
31115,2013,0
31117,2013,0
31119,2013,0
31121,2013,0
31123,2013,0
31125,2013,0
31127,2013,0
31129,2013,0
31131,2013,25.39
31133,2013,0
31135,2013,0
31137,2013,0
31139,2013,0
31141,2013,9.23
31143,2013,0
31145,2013,0
31147,2013,0
31149,2013,0
31151,2013,27.75
31153,2013,6
31155,2013,0
31157,2013,0
31159,2013,0
31161,2013,0
31163,2013,0
31165,2013,0
31167,2013,0
31169,2013,0
31171,2013,0
31173,2013,0
31175,2013,0
31177,2013,0
31179,2013,0
31181,2013,0
31183,2013,0
31185,2013,28.81
32001,2013,16.62
32003,2013,22.9
32005,2013,8.49
32007,2013,7.64
32009,2013,0
32011,2013,0
32013,2013,0
32015,2013,0
32017,2013,0
32019,2013,7.76
32021,2013,0
32023,2013,7.09
32027,2013,0
32029,2013,0
32031,2013,10.5
32033,2013,0
32510,2013,5.55
33001,2013,0
33003,2013,0
33005,2013,3.92
33007,2013,9.38
33009,2013,3.35
33011,2013,2.3
33013,2013,7.1
33015,2013,2.7
33017,2013,3.21
33019,2013,9.31
34001,2013,18.2
34003,2013,8.8
34005,2013,7.6
34007,2013,16.7
34009,2013,4.17
34011,2013,12.4
34013,2013,45
34015,2013,5.8
34017,2013,33.3
34019,2013,6.4
34021,2013,19.5
34023,2013,9.6
34025,2013,12.8
34027,2013,6.7
34029,2013,5.8
34031,2013,19
34033,2013,18.3
34035,2013,12.3
34037,2013,4
34039,2013,21
34041,2013,2.79
35001,2013,10
35003,2013,0
35005,2013,4.56
35006,2013,14.63
35007,2013,30.55
35009,2013,5.93
35011,2013,0
35013,2013,10.3
35015,2013,0
35017,2013,10.23
35019,2013,0
35021,2013,0
35023,2013,0
35025,2013,5.88
35027,2013,0
35028,2013,0
35029,2013,16.22
35031,2013,14.1
35033,2013,85.03
35035,2013,6.1
35037,2013,0
35039,2013,15.1
35041,2013,20.05
35043,2013,2.93
35045,2013,4.8
35047,2013,14.01
35049,2013,11.9
35051,2013,0
35053,2013,22.75
35055,2013,0
35057,2013,25.45
35059,2013,0
35061,2013,9.5
36001,2013,9.8
36003,2013,6.24
36005,2013,46.6
36007,2013,6.5
36009,2013,5.07
36011,2013,5.03
36013,2013,3.01
36015,2013,8.1
36017,2013,8.08
36019,2013,3.68
36021,2013,14.8
36023,2013,6.13
36025,2013,8.56
36027,2013,9.4
36029,2013,12.5
36031,2013,0
36033,2013,13.7
36035,2013,0
36037,2013,5.05
36039,2013,8.26
36041,2013,0
36043,2013,6.23
36045,2013,10.4
36047,2013,33.1
36049,2013,0
36051,2013,6.18
36053,2013,5.53
36055,2013,9.5
36057,2013,8.02
36059,2013,9.6
36061,2013,46.4
36063,2013,7.1
36065,2013,1.71
36067,2013,10.6
36069,2013,2.75
36071,2013,3.9
36073,2013,0
36075,2013,4.9
36077,2013,9.2
36079,2013,4.01
36081,2013,23.7
36083,2013,6.6
36085,2013,17.6
36087,2013,10.9
36089,2013,6.3
36091,2013,2.6
36093,2013,6.1
36095,2013,12.56
36097,2013,16.25
36099,2013,11.3
36101,2013,3.04
36103,2013,8.5
36105,2013,9.2
36107,2013,7.96
36109,2013,2.9
36111,2013,7.6
36113,2013,6.12
36115,2013,6.34
36117,2013,3.24
36119,2013,12.5
36121,2013,0
36123,2013,0
37001,2013,14.7
37003,2013,10.83
37005,2013,0
37007,2013,22.6
37009,2013,0
37011,2013,0
37013,2013,14.9
37015,2013,19.66
37017,2013,30.7
37019,2013,10
37021,2013,9.4
37023,2013,3.34
37025,2013,10.5
37027,2013,4.88
37029,2013,0
37031,2013,4.38
37033,2013,12.94
37035,2013,7.7
37037,2013,5.99
37039,2013,14.7
37041,2013,20.37
37043,2013,0
37045,2013,12.2
37047,2013,16.6
37049,2013,12.7
37051,2013,25.9
37053,2013,0
37055,2013,11.42
37057,2013,10.2
37059,2013,0
37061,2013,16.5
37063,2013,28.7
37065,2013,41.2
37067,2013,20.8
37069,2013,13.5
37071,2013,14.9
37073,2013,34.33
37075,2013,45.79
37077,2013,26.5
37079,2013,18.84
37081,2013,25.2
37083,2013,17.8
37085,2013,10
37087,2013,6.76
37089,2013,3.65
37091,2013,33.1
37093,2013,17.5
37095,2013,0
37097,2013,6.6
37099,2013,9.78
37101,2013,11.9
37103,2013,39.16
37105,2013,6.64
37107,2013,30.5
37109,2013,7.5
37111,2013,8.9
37113,2013,11.81
37115,2013,0
37117,2013,24.8
37119,2013,28.1
37121,2013,0
37123,2013,10.88
37125,2013,7.8
37127,2013,15.2
37129,2013,6.6
37131,2013,19.19
37133,2013,11.6
37135,2013,11.7
37137,2013,23.16
37139,2013,30.2
37141,2013,7.23
37143,2013,0
37145,2013,21.1
37147,2013,25.3
37149,2013,0
37151,2013,5.1
37153,2013,8.62
37155,2013,19.1
37157,2013,4.35
37159,2013,6.1
37161,2013,5.97
37163,2013,6.24
37165,2013,8.33
37167,2013,6.6
37169,2013,6.44
37171,2013,11.4
37173,2013,28.45
37175,2013,12.16
37177,2013,0
37179,2013,7.1
37181,2013,16.3
37183,2013,20.1
37185,2013,19.44
37187,2013,0
37189,2013,5.73
37191,2013,21.4
37193,2013,4.35
37195,2013,8.9
37197,2013,7.89
37199,2013,0
38001,2013,0
38003,2013,0
38005,2013,58.16
38007,2013,0
38009,2013,0
38011,2013,0
38013,2013,0
38015,2013,4.52
38017,2013,1.84
38019,2013,0
38021,2013,0
38023,2013,0
38025,2013,96.11
38027,2013,0
38029,2013,0
38031,2013,0
38033,2013,0
38035,2013,5.78
38037,2013,0
38039,2013,0
38041,2013,0
38043,2013,0
38045,2013,0
38047,2013,0
38049,2013,0
38051,2013,0
38053,2013,42.95
38055,2013,0
38057,2013,0
38059,2013,0
38061,2013,0
38063,2013,0
38065,2013,0
38067,2013,0
38069,2013,89.87
38071,2013,0
38073,2013,0
38075,2013,0
38077,2013,0
38079,2013,0
38081,2013,0
38083,2013,0
38085,2013,0
38087,2013,0
38089,2013,10.63
38091,2013,0
38093,2013,14.2
38095,2013,0
38097,2013,0
38099,2013,0
38101,2013,5.88
38103,2013,0
38105,2013,10.14
39001,2013,14.23
39003,2013,14.9
39005,2013,5.66
39007,2013,6
39009,2013,0
39011,2013,0
39013,2013,5.75
39015,2013,0
39017,2013,7.8
39019,2013,14.15
39021,2013,10.14
39023,2013,5.2
39025,2013,5.4
39027,2013,9.54
39029,2013,7.7
39031,2013,10.88
39033,2013,9.34
39035,2013,21.4
39037,2013,7.64
39039,2013,0
39041,2013,4
39043,2013,5.26
39045,2013,2.69
39047,2013,0
39049,2013,23.3
39051,2013,9.41
39053,2013,13.06
39055,2013,4.26
39057,2013,8.6
39059,2013,10.09
39061,2013,24.5
39063,2013,5.28
39065,2013,12.64
39067,2013,0
39069,2013,10.68
39071,2013,0
39073,2013,13.95
39075,2013,0
39077,2013,6.79
39079,2013,0
39081,2013,5.89
39083,2013,0
39085,2013,4.1
39087,2013,4.85
39089,2013,4.3
39091,2013,0
39093,2013,8.7
39095,2013,7.2
39097,2013,9.24
39099,2013,9
39101,2013,10.7
39103,2013,4.8
39105,2013,0
39107,2013,9.81
39109,2013,9.3
39111,2013,0
39113,2013,14.1
39115,2013,0
39117,2013,8.56
39119,2013,4.69
39121,2013,0
39123,2013,0
39125,2013,20.77
39127,2013,11.11
39129,2013,16.8
39131,2013,0
39133,2013,4.3
39135,2013,9.58
39137,2013,0
39139,2013,4.8
39141,2013,3.85
39143,2013,6.66
39145,2013,3.84
39147,2013,7.15
39149,2013,8.13
39151,2013,4.4
39153,2013,7.8
39155,2013,5.7
39157,2013,3.24
39159,2013,0
39161,2013,0
39163,2013,0
39165,2013,4.5
39167,2013,4.89
39169,2013,3.48
39171,2013,10.67
39173,2013,8.2
39175,2013,0
40001,2013,18.02
40003,2013,0
40005,2013,0
40007,2013,0
40009,2013,0
40011,2013,0
40013,2013,9.04
40015,2013,13.52
40017,2013,11.8
40019,2013,6.19
40021,2013,8.33
40023,2013,26.59
40025,2013,0
40027,2013,10.2
40029,2013,0
40031,2013,6.8
40033,2013,0
40035,2013,0
40037,2013,4.26
40039,2013,13.62
40041,2013,0
40043,2013,0
40045,2013,0
40047,2013,6.42
40049,2013,14.63
40051,2013,0
40053,2013,0
40055,2013,0
40057,2013,0
40059,2013,0
40061,2013,0
40063,2013,0
40065,2013,0
40067,2013,0
40069,2013,0
40071,2013,0
40073,2013,0
40075,2013,0
40077,2013,0
40079,2013,8.04
40081,2013,0
40083,2013,9
40085,2013,0
40087,2013,0
40089,2013,12.1
40091,2013,19.52
40093,2013,0
40095,2013,0
40097,2013,0
40099,2013,0
40101,2013,17.3
40103,2013,0
40105,2013,0
40107,2013,0
40109,2013,20.6
40111,2013,10.14
40113,2013,8.34
40115,2013,12.41
40117,2013,24.22
40119,2013,5.06
40121,2013,8.95
40123,2013,7.9
40125,2013,10.3
40127,2013,0
40129,2013,0
40131,2013,4.49
40133,2013,11.8
40135,2013,9.7
40137,2013,0
40139,2013,0
40141,2013,0
40143,2013,18.5
40145,2013,5.28
40147,2013,5.82
40149,2013,0
40151,2013,0
40153,2013,0
41001,2013,0
41003,2013,4.62
41005,2013,6.4
41007,2013,0
41009,2013,8.11
41011,2013,0
41013,2013,19.22
41015,2013,17.91
41017,2013,4.3
41019,2013,3.74
41021,2013,0
41023,2013,0
41025,2013,0
41027,2013,13.23
41029,2013,4
41031,2013,18.92
41033,2013,4.8
41035,2013,6.07
41037,2013,0
41039,2013,2.9
41041,2013,6.47
41043,2013,5.1
41045,2013,13.12
41047,2013,4.6
41049,2013,0
41051,2013,16.1
41053,2013,12.5
41055,2013,0
41057,2013,0
41059,2013,0
41061,2013,0
41063,2013,0
41065,2013,15.7
41067,2013,7.4
41069,2013,0
41071,2013,3.97
42001,2013,3.94
42003,2013,10.8
42005,2013,0
42007,2013,2.35
42009,2013,0
42011,2013,9.8
42013,2013,3.17
42015,2013,0
42017,2013,6.8
42019,2013,2.16
42021,2013,2.85
42023,2013,0
42025,2013,4.63
42027,2013,5.7
42029,2013,4.7
42031,2013,0
42033,2013,4.93
42035,2013,0
42037,2013,4.49
42039,2013,0
42041,2013,7.3
42043,2013,14.5
42045,2013,15.7
42047,2013,0
42049,2013,5.9
42051,2013,6
42053,2013,0
42055,2013,5.5
42057,2013,27.27
42059,2013,10.57
42061,2013,8.75
42063,2013,4.56
42065,2013,0
42067,2013,0
42069,2013,6
42071,2013,7.1
42073,2013,4.48
42075,2013,4.4
42077,2013,13.1
42079,2013,5.1
42081,2013,2.57
42083,2013,6.98
42085,2013,3.47
42087,2013,8.58
42089,2013,11.1
42091,2013,9.9
42093,2013,0
42095,2013,9
42097,2013,3.19
42099,2013,8.78
42101,2013,47.3
42103,2013,24.6
42105,2013,22.86
42107,2013,4
42109,2013,0
42111,2013,3.92
42113,2013,0
42115,2013,0
42117,2013,0
42119,2013,8.92
42121,2013,7.42
42123,2013,0
42125,2013,5
42127,2013,7.76
42129,2013,1.1
42131,2013,10.71
42133,2013,6.8
44001,2013,11.7
44003,2013,1.82
44005,2013,3.64
44007,2013,11.9
44009,2013,3.17
45001,2013,16
45003,2013,15.3
45005,2013,0
45007,2013,10.7
45009,2013,37.9
45011,2013,18.08
45013,2013,11
45015,2013,13.2
45017,2013,26.57
45019,2013,25.7
45021,2013,10.8
45023,2013,12.28
45025,2013,12.9
45027,2013,41
45029,2013,10.59
45031,2013,24.7
45033,2013,19.6
45035,2013,14.3
45037,2013,26
45039,2013,17.31
45041,2013,19.3
45043,2013,15.4
45045,2013,17.1
45047,2013,13.8
45049,2013,19.6
45051,2013,14.9
45053,2013,27.3
45055,2013,15.4
45057,2013,11.8
45059,2013,16.2
45061,2013,16.35
45063,2013,15
45065,2013,30.16
45067,2013,12.47
45069,2013,14.28
45071,2013,22.2
45073,2013,5.33
45075,2013,31.7
45077,2013,10.7
45079,2013,33.6
45081,2013,14.93
45083,2013,16.6
45085,2013,21.5
45087,2013,14.27
45089,2013,28.6
45091,2013,7.6
46003,2013,0
46005,2013,22.12
46007,2013,0
46009,2013,0
46011,2013,12.13
46013,2013,0
46015,2013,0
46017,2013,0
46019,2013,0
46021,2013,0
46023,2013,0
46025,2013,0
46027,2013,21.53
46029,2013,0
46031,2013,0
46033,2013,0
46035,2013,0
46037,2013,0
46039,2013,92.59
46041,2013,0
46043,2013,0
46045,2013,0
46047,2013,0
46049,2013,0
46051,2013,0
46053,2013,0
46055,2013,0
46057,2013,0
46059,2013,0
46061,2013,0
46063,2013,0
46065,2013,0
46067,2013,0
46069,2013,0
46071,2013,0
46073,2013,0
46075,2013,0
46077,2013,0
46079,2013,0
46081,2013,16.06
46083,2013,6.02
46085,2013,0
46087,2013,0
46089,2013,0
46091,2013,0
46093,2013,14.7
46095,2013,0
46097,2013,0
46099,2013,8.3
46101,2013,0
46102,2013,79
46103,2013,3.78
46105,2013,0
46107,2013,0
46109,2013,0
46111,2013,0
46115,2013,0
46117,2013,0
46119,2013,0
46121,2013,40.07
46123,2013,0
46125,2013,0
46127,2013,0
46129,2013,0
46135,2013,0
46137,2013,0
47001,2013,10.9
47003,2013,8.71
47005,2013,0
47007,2013,23.36
47009,2013,3.2
47011,2013,5.8
47013,2013,9.94
47015,2013,29.04
47017,2013,14.03
47019,2013,0
47021,2013,24.3
47023,2013,0
47025,2013,0
47027,2013,38.59
47029,2013,0
47031,2013,7.5
47033,2013,20.56
47035,2013,6.96
47037,2013,31.7
47039,2013,0
47041,2013,20.87
47043,2013,5.97
47045,2013,0
47047,2013,51.6
47049,2013,0
47051,2013,9.73
47053,2013,8.09
47055,2013,13.91
47057,2013,0
47059,2013,5.86
47061,2013,22.23
47063,2013,9.5
47065,2013,14.6
47067,2013,59.89
47069,2013,0
47071,2013,15.36
47073,2013,7.04
47075,2013,39.7
47077,2013,14.26
47079,2013,9.31
47081,2013,0
47083,2013,0
47085,2013,16.44
47087,2013,34.73
47089,2013,7.67
47091,2013,22.25
47093,2013,11.5
47095,2013,0
47097,2013,14.39
47099,2013,9.53
47101,2013,0
47103,2013,11.89
47105,2013,0
47107,2013,7.64
47109,2013,0
47111,2013,0
47113,2013,14.6
47115,2013,0
47117,2013,12.85
47119,2013,10.1
47121,2013,0
47123,2013,8.84
47125,2013,14.4
47127,2013,0
47129,2013,13.69
47131,2013,9.64
47133,2013,18.12
47135,2013,0
47137,2013,0
47139,2013,0
47141,2013,4.08
47143,2013,0
47145,2013,7.54
47147,2013,4.45
47149,2013,8.7
47151,2013,13.63
47153,2013,0
47155,2013,3.21
47157,2013,37.3
47159,2013,20.97
47161,2013,0
47163,2013,4.5
47165,2013,5.7
47167,2013,4.87
47169,2013,0
47171,2013,0
47173,2013,20.94
47175,2013,0
47177,2013,10.01
47179,2013,5.6
47181,2013,0
47183,2013,0
47185,2013,0
47187,2013,3.1
47189,2013,3.28
48001,2013,26
48003,2013,0
48005,2013,9.9
48007,2013,16.42
48009,2013,0
48011,2013,0
48013,2013,6.37
48015,2013,25.3
48017,2013,56.23
48019,2013,0
48021,2013,5.28
48023,2013,0
48025,2013,28.9
48027,2013,14.7
48029,2013,25.5
48031,2013,0
48033,2013,0
48035,2013,22.4
48037,2013,15.5
48039,2013,17
48041,2013,12.7
48043,2013,0
48045,2013,0
48047,2013,41.45
48049,2013,7.95
48051,2013,23.3
48053,2013,9.13
48055,2013,7.65
48057,2013,13.76
48059,2013,0
48061,2013,16.8
48063,2013,32.22
48065,2013,0
48067,2013,19.7
48069,2013,0
48071,2013,0
48073,2013,12
48075,2013,0
48077,2013,0
48079,2013,0
48081,2013,93.46
48083,2013,0
48085,2013,11.7
48087,2013,0
48089,2013,14.46
48091,2013,9.1
48093,2013,0
48095,2013,133.7
48097,2013,0
48099,2013,16.1
48101,2013,0
48103,2013,62.85
48105,2013,0
48107,2013,0
48109,2013,0
48111,2013,0
48113,2013,40.6
48115,2013,0
48117,2013,20.86
48119,2013,0
48121,2013,8.8
48123,2013,19.51
48125,2013,0
48127,2013,0
48129,2013,0
48131,2013,34.36
48133,2013,21.92
48135,2013,8.6
48137,2013,212.31
48139,2013,7.1
48141,2013,17.9
48143,2013,7.56
48145,2013,22.87
48147,2013,11.88
48149,2013,0
48151,2013,0
48153,2013,64.21
48155,2013,0
48157,2013,12.7
48159,2013,0
48161,2013,15.27
48163,2013,46.1
48165,2013,0
48167,2013,14.3
48169,2013,89.6
48171,2013,0
48173,2013,0
48175,2013,0
48177,2013,14.77
48179,2013,32.1
48181,2013,8.9
48183,2013,18
48185,2013,14.89
48187,2013,10.3
48189,2013,11.18
48191,2013,0
48193,2013,0
48195,2013,0
48197,2013,0
48199,2013,7.22
48201,2013,35.3
48203,2013,9.2
48205,2013,0
48207,2013,0
48209,2013,7.5
48211,2013,72.15
48213,2013,9
48215,2013,17.1
48217,2013,11.49
48219,2013,0
48221,2013,7.56
48223,2013,11.25
48225,2013,45.8
48227,2013,29.5
48229,2013,0
48231,2013,6.9
48233,2013,0
48235,2013,0
48237,2013,44.66
48239,2013,0
48241,2013,23.9
48243,2013,0
48245,2013,32.9
48247,2013,0
48249,2013,9.6
48251,2013,11.1
48253,2013,74.2
48255,2013,19.89
48257,2013,6.9
48259,2013,10.59
48261,2013,0
48263,2013,0
48265,2013,8.01
48267,2013,0
48269,2013,0
48271,2013,0
48273,2013,9.35
48275,2013,0
48277,2013,8.09
48279,2013,0
48281,2013,0
48283,2013,54.28
48285,2013,0
48287,2013,0
48289,2013,0
48291,2013,22.2
48293,2013,35.8
48295,2013,0
48297,2013,33.71
48299,2013,20.57
48301,2013,0
48303,2013,12.2
48305,2013,0
48307,2013,0
48309,2013,12.1
48311,2013,0
48313,2013,29.03
48315,2013,0
48317,2013,56.48
48319,2013,0
48321,2013,26.8
48323,2013,11.5
48325,2013,15.3
48327,2013,0
48329,2013,6.6
48331,2013,16.55
48333,2013,0
48335,2013,0
48337,2013,0
48339,2013,9.9
48341,2013,13.55
48343,2013,0
48345,2013,0
48347,2013,4.59
48349,2013,8.33
48351,2013,28.29
48353,2013,0
48355,2013,9.4
48357,2013,0
48359,2013,0
48361,2013,22
48363,2013,14.34
48365,2013,0
48367,2013,3.29
48369,2013,40.14
48371,2013,25.48
48373,2013,15.5
48375,2013,9.3
48377,2013,41.66
48379,2013,0
48381,2013,4.8
48383,2013,0
48385,2013,0
48387,2013,0
48389,2013,125.8
48391,2013,0
48393,2013,0
48395,2013,24.26
48397,2013,8.8
48399,2013,0
48401,2013,29.3
48403,2013,0
48405,2013,0
48407,2013,14.89
48409,2013,6.05
48411,2013,0
48413,2013,0
48415,2013,0
48417,2013,0
48419,2013,15.51
48421,2013,0
48423,2013,11.8
48425,2013,0
48427,2013,4.84
48429,2013,32.44
48431,2013,0
48433,2013,0
48435,2013,0
48437,2013,0
48439,2013,16.4
48441,2013,5.5
48443,2013,0
48445,2013,0
48447,2013,0
48449,2013,0
48451,2013,13.7
48453,2013,23.7
48455,2013,0
48457,2013,18.64
48459,2013,0
48461,2013,0
48463,2013,11.14
48465,2013,8.23
48467,2013,7.62
48469,2013,3.33
48471,2013,32.4
48473,2013,16
48475,2013,0
48477,2013,11.71
48479,2013,14.6
48481,2013,0
48483,2013,0
48485,2013,7.3
48487,2013,0
48489,2013,49.9
48491,2013,9.6
48493,2013,0
48495,2013,39.44
48497,2013,6.56
48499,2013,7.09
48501,2013,48.88
48503,2013,0
48505,2013,0
48507,2013,0
49001,2013,0
49003,2013,0
49005,2013,3.42
